key,project,sprint.completeDate,sprint.endDate,sprint.id,sprint.name,sprint.startDate,sprint.state
DNN-3793,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3793,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3793,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3793,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3792,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3789,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3789,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3789,dnn,2014-01-28T09:06:16.566-08:00,2014-01-27T21:57:00.000-08:00,75,7.2.2 Sprint 1 (Platform),2014-01-14T09:57:58.081-08:00,CLOSED
DNN-3789,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3789,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3789,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3789,dnn,2014-01-28T09:06:16.566-08:00,2014-01-27T21:57:00.000-08:00,75,7.2.2 Sprint 1 (Platform),2014-01-14T09:57:58.081-08:00,CLOSED
DNN-3789,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3789,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3789,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3789,dnn,2014-01-28T09:06:16.566-08:00,2014-01-27T21:57:00.000-08:00,75,7.2.2 Sprint 1 (Platform),2014-01-14T09:57:58.081-08:00,CLOSED
DNN-3789,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3789,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3789,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3789,dnn,2014-01-28T09:06:16.566-08:00,2014-01-27T21:57:00.000-08:00,75,7.2.2 Sprint 1 (Platform),2014-01-14T09:57:58.081-08:00,CLOSED
DNN-3789,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3789,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3789,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3789,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3789,dnn,2014-01-28T09:06:16.566-08:00,2014-01-27T21:57:00.000-08:00,75,7.2.2 Sprint 1 (Platform),2014-01-14T09:57:58.081-08:00,CLOSED
DNN-3788,dnn,2014-02-11T09:13:57.580-08:00,2014-02-10T18:00:00.000-08:00,79,7.2.2 Sprint 2,2014-01-28T11:00:00.000-08:00,CLOSED
DNN-3788,dnn,2014-02-25T08:48:03.767-08:00,2014-02-24T18:00:00.000-08:00,82,7.2.2 Sprint 3,2014-02-11T10:00:00.000-08:00,CLOSED
DNN-3788,dnn,2014-02-11T09:13:57.580-08:00,2014-02-10T18:00:00.000-08:00,79,7.2.2 Sprint 2,2014-01-28T11:00:00.000-08:00,CLOSED
DNN-3788,dnn,2014-02-25T08:48:03.767-08:00,2014-02-24T18:00:00.000-08:00,82,7.2.2 Sprint 3,2014-02-11T10:00:00.000-08:00,CLOSED
DNN-3787,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3787,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3787,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3787,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3784,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3783,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3781,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3781,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3781,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3781,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3780,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3780,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3780,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3780,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3779,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3779,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3779,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3779,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3777,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3777,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3777,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3777,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3774,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3774,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3774,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3774,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3774,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3774,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3774,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3774,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3774,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3770,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3770,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3770,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3770,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3770,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3770,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3770,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3770,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3770,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3770,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3770,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3770,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3770,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3770,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3770,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3770,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3769,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3769,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3769,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3769,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3767,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3766,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3766,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3766,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3766,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3766,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3766,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3766,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3766,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3766,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3766,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3766,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3766,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3766,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3766,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3766,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3766,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3766,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3766,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3766,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3766,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3766,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3766,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3766,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3766,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3766,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3764,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3764,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3764,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3764,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3763,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3763,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3763,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3763,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3761,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3761,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3761,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3761,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3760,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3760,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3760,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3760,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3760,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3760,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3760,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3760,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3760,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3759,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3759,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3759,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3759,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3755,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3755,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3755,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3755,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3755,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3755,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3755,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3755,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3755,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3754,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3752,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3752,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3752,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3752,dnn,2013-10-30T11:15:38.687-07:00,2013-10-29T23:59:00.000-07:00,40,Sprint 5,2013-10-09T15:30:00.000-07:00,CLOSED
DNN-3751,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3751,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3751,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3751,dnn,2014-01-06T11:28:35.152-08:00,2014-01-06T11:21:00.000-08:00,63,7.2.1 Sprint 4,2013-12-10T11:21:59.944-08:00,CLOSED
DNN-3750,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3750,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3750,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
DNN-3750,dnn,2013-12-10T11:04:48.504-08:00,2013-12-10T12:02:00.000-08:00,57,7.2.1 Sprint 3,2013-11-25T14:04:00.000-08:00,CLOSED
DNN-3750,dnn,2013-10-08T19:19:37.904-07:00,2013-10-07T16:17:00.000-07:00,35,Sprint 4,2013-09-17T16:17:53.776-07:00,CLOSED
DNN-3750,dnn,2013-11-12T13:32:08.977-08:00,2013-11-12T11:28:00.000-08:00,49,Sprint 6,2013-10-30T11:28:56.748-07:00,CLOSED
DNN-3750,dnn,2013-11-25T11:57:58.395-08:00,2013-11-25T13:34:00.000-08:00,54,7.2.1 Sprint 2,2013-11-12T13:34:52.368-08:00,CLOSED
