key,bugnr,fields.created,
XD-2109,1,2014-09-02T09:35:25.000+0000,
XD-2080,1,2014-08-18T11:29:40.000+0000,
XD-2078,1,2014-08-13T21:02:51.000+0000,
XD-2075,1,2014-08-10T10:00:42.000+0000,
XD-2038,1,2014-07-29T06:48:57.000+0000,
XD-2035,1,2014-07-28T20:24:38.000+0000,
XD-2034,1,2014-07-28T17:42:50.000+0000,
XD-2033,1,2014-07-28T16:09:26.000+0000,
XD-2030,1,2014-07-28T11:31:23.000+0000,
XD-2021,1,2014-07-25T14:24:29.000+0000,
XD-2018,1,2014-07-25T08:58:40.000+0000,
XD-2015,1,2014-07-25T05:06:43.000+0000,
XD-2005,1,2014-07-23T10:45:15.000+0000,
XD-2004,1,2014-07-23T06:29:55.000+0000,
XD-1996,1,2014-07-18T16:02:39.000+0000,
XD-1995,1,2014-07-18T15:18:56.000+0000,
XD-1994,1,2014-07-18T11:04:17.000+0000,
XD-1986,1,2014-07-16T23:33:40.000+0000,
XD-1980,1,2014-07-15T20:12:41.000+0000,
XD-1979,1,2014-07-15T17:29:31.000+0000,
XD-1976,1,2014-07-15T07:09:08.000+0000,
XD-1975,1,2014-07-15T05:41:28.000+0000,
XD-1968,1,2014-07-14T13:04:53.000+0000,
XD-1962,1,2014-07-14T05:06:44.000+0000,
XD-1960,1,2014-07-11T16:58:23.000+0000,
XD-1959,1,2014-07-11T13:44:24.000+0000,
XD-1958,1,2014-07-11T12:59:17.000+0000,
XD-1956,1,2014-07-11T11:16:59.000+0000,
XD-1954,1,2014-07-11T10:33:13.000+0000,
XD-1953,1,2014-07-11T10:09:24.000+0000,
XD-1950,1,2014-07-10T12:50:17.000+0000,
XD-1945,1,2014-07-10T06:51:45.000+0000,
XD-1944,1,2014-07-10T06:29:48.000+0000,
XD-1941,1,2014-07-09T13:39:02.000+0000,
XD-1917,1,2014-07-07T07:00:35.000+0000,
XD-1914,1,2014-07-02T14:35:09.000+0000,
XD-1912,1,2014-07-02T00:06:54.000+0000,
XD-1901,1,2014-06-30T10:28:45.000+0000,
XD-1900,1,2014-06-30T10:26:11.000+0000,
XD-1898,1,2014-06-29T21:19:11.000+0000,
XD-1872,1,2014-06-23T10:48:12.000+0000,
XD-1870,1,2014-06-20T14:18:32.000+0000,
XD-1861,1,2014-06-17T17:17:52.000+0000,
XD-1857,1,2014-06-17T08:08:43.000+0000,
XD-1850,1,2014-06-13T12:52:16.000+0000,
XD-1838,1,2014-06-11T18:01:45.000+0000,
XD-1817,1,2014-06-06T08:58:51.000+0000,
XD-1810,1,2014-06-05T07:09:52.000+0000,
XD-1799,1,2014-06-02T20:53:46.000+0000,
XD-1794,1,2014-06-02T14:33:45.000+0000,
XD-1783,1,2014-05-30T14:32:28.000+0000,
XD-1782,1,2014-05-30T14:20:30.000+0000,
XD-1779,1,2014-05-29T19:11:36.000+0000,
XD-1772,1,2014-05-28T14:53:14.000+0000,
XD-1770,1,2014-05-28T08:13:29.000+0000,
XD-1759,1,2014-05-26T07:32:36.000+0000,
XD-1758,1,2014-05-26T07:08:37.000+0000,
