key,bugnr,fields.created,
MULE-7818,1,2014-08-19T13:27:13.000-0500,
MULE-7817,1,2014-08-19T13:22:35.000-0500,
MULE-7811,1,2014-08-14T11:11:17.000-0500,
MULE-7810,1,2014-08-14T09:56:49.000-0500,
MULE-7807,1,2014-08-13T12:34:55.000-0500,
MULE-7800,1,2014-08-05T15:49:19.000-0500,
MULE-7797,1,2014-08-02T09:51:47.000-0500,
MULE-7796,1,2014-08-01T18:48:50.000-0500,
MULE-7782,1,2014-07-28T10:30:28.000-0500,
MULE-7774,1,2014-07-21T10:08:44.000-0500,
MULE-7773,1,2014-07-21T08:14:58.000-0500,
MULE-7771,1,2014-07-18T14:39:10.000-0500,
MULE-7748,1,2014-07-14T16:22:16.000-0500,
MULE-7745,1,2014-07-14T14:09:19.000-0500,
MULE-7728,1,2014-07-07T15:13:04.000-0500,
MULE-7724,1,2014-07-04T14:54:32.000-0500,
MULE-7704,1,2014-06-30T10:16:17.000-0500,
MULE-7701,1,2014-06-26T14:38:22.000-0500,
MULE-7697,1,2014-06-25T15:06:35.000-0500,
MULE-7696,1,2014-06-24T15:29:05.000-0500,
MULE-7674,1,2014-06-16T09:53:38.000-0500,
MULE-7673,1,2014-06-16T08:48:08.000-0500,
MULE-7668,1,2014-06-11T16:09:37.000-0500,
MULE-7663,1,2014-06-10T16:16:50.000-0500,
MULE-7661,1,2014-06-10T09:12:18.000-0500,
MULE-7650,1,2014-06-04T10:51:14.000-0500,
MULE-7649,1,2014-06-04T10:03:17.000-0500,
MULE-7642,1,2014-06-03T16:26:06.000-0500,
MULE-7638,1,2014-06-02T13:27:57.000-0500,
MULE-7636,1,2014-05-29T09:26:21.000-0500,
MULE-7631,1,2014-05-26T10:52:44.000-0500,
MULE-7629,1,2014-05-23T14:51:20.000-0500,
MULE-7627,1,2014-05-22T14:56:23.000-0500,
MULE-7624,1,2014-05-21T20:01:29.000-0500,
MULE-7612,1,2014-05-16T10:34:35.000-0500,
MULE-7611,1,2014-05-16T09:29:52.000-0500,
MULE-7603,1,2014-05-13T08:15:49.000-0500,
MULE-7597,1,2014-05-12T11:17:57.000-0500,
MULE-7596,1,2014-05-09T18:00:18.000-0500,
MULE-7594,1,2014-05-09T11:51:43.000-0500,
MULE-7593,1,2014-05-09T09:46:29.000-0500,
MULE-7591,1,2014-05-08T11:50:46.000-0500,
MULE-7588,1,2014-05-07T12:21:32.000-0500,
MULE-7582,1,2014-05-05T09:34:37.000-0500,
MULE-7577,1,2014-04-30T18:27:37.000-0500,
MULE-7575,1,2014-04-30T14:53:22.000-0500,
MULE-7574,1,2014-04-30T14:10:31.000-0500,
MULE-7571,1,2014-04-29T14:36:00.000-0500,
MULE-7559,1,2014-04-26T10:56:16.000-0500,
MULE-7548,1,2014-04-24T13:03:33.000-0500,
MULE-7538,1,2014-04-22T12:59:48.000-0500,
MULE-7536,1,2014-04-22T10:36:50.000-0500,
MULE-7524,1,2014-04-21T08:32:33.000-0500,
MULE-7520,1,2014-04-16T12:55:57.000-0500,
MULE-7518,1,2014-04-16T08:44:54.000-0500,
MULE-7512,1,2014-04-14T10:21:36.000-0500,
MULE-7510,1,2014-04-14T08:04:25.000-0500,
MULE-7509,1,2014-04-13T09:06:35.000-0500,
MULE-7504,1,2014-04-09T16:31:45.000-0500,
MULE-7502,1,2014-04-09T13:24:01.000-0500,
MULE-7500,1,2014-04-09T09:45:35.000-0500,
MULE-7494,1,2014-04-07T13:11:17.000-0500,
MULE-7488,1,2014-04-04T06:27:57.000-0500,
MULE-7485,1,2014-04-01T15:38:40.000-0500,
MULE-7465,1,2014-03-26T16:30:32.000-0500,
MULE-7463,1,2014-03-26T08:56:42.000-0500,
MULE-7459,1,2014-03-25T08:56:23.000-0500,
MULE-7442,1,2014-03-17T15:11:47.000-0500,
MULE-7440,1,2014-03-17T14:28:47.000-0500,
MULE-7431,1,2014-03-12T14:53:19.000-0500,
MULE-7429,1,2014-03-12T12:46:47.000-0500,
MULE-7426,1,2014-03-11T14:12:50.000-0500,
MULE-7425,1,2014-03-11T09:49:36.000-0500,
MULE-7419,1,2014-03-07T13:32:20.000-0600,
MULE-7418,1,2014-03-07T12:32:07.000-0600,
MULE-7416,1,2014-03-06T16:15:47.000-0600,
MULE-7413,1,2014-03-05T15:47:04.000-0600,
MULE-7412,1,2014-03-05T12:55:03.000-0600,
MULE-7411,1,2014-03-05T10:39:23.000-0600,
MULE-7408,1,2014-03-03T14:30:11.000-0600,
MULE-7406,1,2014-02-28T18:42:50.000-0600,
MULE-7398,1,2014-02-27T19:35:17.000-0600,
MULE-7394,1,2014-02-27T15:03:34.000-0600,
MULE-7390,1,2014-02-27T08:25:57.000-0600,
MULE-7386,1,2014-02-26T10:37:27.000-0600,
MULE-7384,1,2014-02-26T10:00:20.000-0600,
MULE-7383,1,2014-02-26T09:44:15.000-0600,
MULE-7382,1,2014-02-26T08:43:06.000-0600,
MULE-7380,1,2014-02-25T15:51:37.000-0600,
MULE-7379,1,2014-02-25T15:44:07.000-0600,
MULE-7377,1,2014-02-25T14:45:29.000-0600,
MULE-7376,1,2014-02-25T14:42:37.000-0600,
MULE-7374,1,2014-02-25T07:20:32.000-0600,
MULE-7373,1,2014-02-24T14:07:12.000-0600,
MULE-7368,1,2014-02-21T14:11:55.000-0600,
MULE-7366,1,2014-02-21T13:39:05.000-0600,
MULE-7361,1,2014-02-20T15:08:10.000-0600,
MULE-7353,1,2014-02-19T11:48:57.000-0600,
MULE-7352,1,2014-02-19T07:11:55.000-0600,
MULE-7351,1,2014-02-18T14:48:26.000-0600,
MULE-7347,1,2014-02-18T12:30:03.000-0600,
MULE-7346,1,2014-02-18T09:57:27.000-0600,
MULE-7343,1,2014-02-18T09:13:36.000-0600,
MULE-7342,1,2014-02-18T08:40:29.000-0600,
MULE-7338,1,2014-02-18T08:11:13.000-0600,
MULE-7335,1,2014-02-17T17:58:26.000-0600,
MULE-7331,1,2014-02-17T12:58:15.000-0600,
MULE-7329,1,2014-02-17T08:45:21.000-0600,
MULE-7326,1,2014-02-14T16:30:08.000-0600,
MULE-7323,1,2014-02-13T16:35:44.000-0600,
MULE-7322,1,2014-02-13T14:34:17.000-0600,
MULE-7320,1,2014-02-13T09:31:46.000-0600,
MULE-7318,1,2014-02-12T19:09:57.000-0600,
MULE-7314,1,2014-02-11T14:01:47.000-0600,
MULE-7313,1,2014-02-10T15:14:17.000-0600,
MULE-7311,1,2014-02-10T07:43:49.000-0600,
MULE-7307,1,2014-02-07T15:32:35.000-0600,
MULE-7303,1,2014-02-07T12:10:12.000-0600,
