key,bugnr,fields.created,
NEXUS-8486,1,2015-04-23T15:44:11.000+0000,
NEXUS-8484,1,2015-04-22T21:56:02.000+0000,
NEXUS-8473,1,2015-04-21T19:32:55.000+0000,
NEXUS-8472,1,2015-04-21T19:23:59.000+0000,
NEXUS-8451,1,2015-04-17T20:58:30.000+0000,
NEXUS-8447,1,2015-04-17T18:04:33.000+0000,
NEXUS-8446,1,2015-04-17T14:52:36.000+0000,
NEXUS-8444,1,2015-04-17T14:41:09.000+0000,
NEXUS-8442,1,2015-04-17T14:28:36.000+0000,
NEXUS-8441,1,2015-04-17T14:19:03.000+0000,
NEXUS-8439,1,2015-04-17T13:46:08.000+0000,
NEXUS-8437,1,2015-04-17T13:28:45.000+0000,
NEXUS-8434,1,2015-04-16T21:41:44.000+0000,
NEXUS-8433,1,2015-04-16T21:31:40.000+0000,
NEXUS-8432,1,2015-04-16T21:15:44.000+0000,
NEXUS-8430,1,2015-04-16T20:52:32.000+0000,
NEXUS-8429,1,2015-04-16T20:46:53.000+0000,
NEXUS-8428,1,2015-04-16T20:28:21.000+0000,
NEXUS-8425,1,2015-04-16T17:44:36.000+0000,
NEXUS-8419,1,2015-04-15T16:58:46.000+0000,
NEXUS-8417,1,2015-04-15T14:58:44.000+0000,
NEXUS-8410,1,2015-04-13T21:08:36.000+0000,
NEXUS-8399,1,2015-04-09T16:05:04.000+0000,
NEXUS-8398,1,2015-04-09T16:02:05.000+0000,
NEXUS-8389,1,2015-04-06T17:20:54.000+0000,
NEXUS-8352,1,2015-03-31T13:33:17.000+0000,
NEXUS-8292,1,2015-03-18T15:28:46.000+0000,
NEXUS-8288,1,2015-03-18T01:07:36.000+0000,
NEXUS-8247,1,2015-03-10T19:29:47.000+0000,
NEXUS-8235,1,2015-03-05T17:26:13.000+0000,
NEXUS-8216,1,2015-03-03T14:53:49.000+0000,
NEXUS-8206,1,2015-02-27T17:14:58.000+0000,
NEXUS-8199,1,2015-02-26T22:17:27.000+0000,
NEXUS-8197,1,2015-02-26T21:45:06.000+0000,
NEXUS-8196,1,2015-02-26T20:26:00.000+0000,
NEXUS-8195,1,2015-02-26T19:32:53.000+0000,
NEXUS-8192,1,2015-02-25T22:52:03.000+0000,
NEXUS-8186,1,2015-02-25T15:33:27.000+0000,
NEXUS-8157,1,2015-02-17T18:19:23.000+0000,
NEXUS-8130,1,2015-02-09T19:09:34.000+0000,
NEXUS-8111,1,2015-02-05T21:58:58.000+0000,
NEXUS-8083,1,2015-02-04T10:22:30.000+0000,
NEXUS-8080,1,2015-02-03T19:54:23.000+0000,
NEXUS-8077,1,2015-02-03T17:07:37.000+0000,
NEXUS-8076,1,2015-02-03T16:56:09.000+0000,
NEXUS-8070,1,2015-02-02T17:07:37.000+0000,
NEXUS-8064,1,2015-01-31T01:23:48.000+0000,
NEXUS-8062,1,2015-01-30T21:56:21.000+0000,
NEXUS-8057,1,2015-01-29T23:09:03.000+0000,
NEXUS-8056,1,2015-01-29T22:55:36.000+0000,
NEXUS-8043,1,2015-01-28T19:39:10.000+0000,
