key,rework_nr,created,
TISTUD-929,1,2012-01-23 12:25:03+00:00,
TISTUD-929,1,2012-04-26 17:22:57+00:00,
TISTUD-913,1,2012-04-26 16:36:01+00:00,
TISTUD-905,1,2012-04-02 08:31:58+00:00,
TISTUD-905,1,2012-04-03 20:27:46+00:00,
TISTUD-993,1,2012-01-04 08:16:35+00:00,
TISTUD-809,1,2011-11-15 16:43:11+00:00,
TISTUD-794,1,2012-02-09 11:46:48+00:00,
TISTUD-766,1,2011-11-10 16:13:57+00:00,
TISTUD-761,1,2012-02-07 15:06:19+00:00,
TISTUD-761,1,2012-03-22 10:11:43+00:00,
TISTUD-760,1,2012-01-19 13:11:48+00:00,
TISTUD-760,1,2013-01-29 18:29:18+00:00,
TISTUD-990,1,2012-01-02 08:48:28+00:00,
TISTUD-623,1,2012-02-24 12:39:40+00:00,
TISTUD-623,1,2012-03-22 10:12:20+00:00,
TISTUD-589,1,2011-09-08 15:41:56+00:00,
TISTUD-584,1,2011-08-11 11:38:22+00:00,
TISTUD-574,1,2011-11-10 16:40:28+00:00,
TISTUD-574,1,2012-04-04 11:28:08+00:00,
TISTUD-1166,1,2011-11-16 15:27:05+00:00,
TISTUD-1166,1,2011-11-22 17:20:56+00:00,
TISTUD-1166,1,2012-02-08 17:47:55+00:00,
TISTUD-1166,1,2012-03-20 09:35:19+00:00,
TISTUD-1166,1,2012-04-18 17:12:17+00:00,
TISTUD-509,1,2012-06-27 11:22:46+00:00,
TISTUD-509,1,2012-06-28 09:24:38+00:00,
TISTUD-506,1,2013-06-19 21:01:56+00:00,
TISTUD-501,1,2012-08-23 15:46:58+00:00,
TISTUD-501,1,2013-06-19 22:04:53+00:00,
TISTUD-486,1,2012-02-06 16:24:13+00:00,
TISTUD-483,1,2011-08-24 14:18:00+00:00,
TISTUD-479,1,2011-07-05 19:12:53+00:00,
TISTUD-448,1,2012-06-12 08:26:07+00:00,
TISTUD-448,1,2012-06-14 09:48:46+00:00,
TISTUD-448,1,2012-06-18 15:53:34+00:00,
TISTUD-400,1,2011-08-03 10:51:14+00:00,
TISTUD-400,1,2011-08-24 11:23:29+00:00,
TISTUD-400,1,2011-08-29 15:47:21+00:00,
TISTUD-400,1,2011-09-22 13:19:22+00:00,
TISTUD-415,1,2012-03-21 10:08:51+00:00,
TISTUD-383,1,2012-09-07 11:38:10+00:00,
TISTUD-339,1,2011-05-04 10:44:19+00:00,
TISTUD-336,1,2012-04-05 10:07:30+00:00,
TISTUD-324,1,2013-06-19 21:01:24+00:00,
TISTUD-323,1,2013-06-19 21:01:32+00:00,
TISTUD-322,1,2013-06-19 21:01:28+00:00,
TISTUD-321,1,2013-06-19 21:01:36+00:00,
TISTUD-319,1,2013-06-19 21:01:40+00:00,
TISTUD-318,1,2013-06-19 21:01:47+00:00,
TISTUD-317,1,2013-06-19 21:01:44+00:00,
