key,bugnr,fields.created,
TISTUD-1380,1,2012-03-20T16:07:32.000+0000,
TISTUD-1377,1,2012-03-20T14:57:04.000+0000,
TISTUD-1369,1,2012-03-20T11:25:32.000+0000,
TISTUD-1368,1,2012-03-20T10:51:28.000+0000,
TISTUD-1367,1,2012-03-20T10:16:21.000+0000,
TISTUD-1365,1,2012-03-20T05:31:43.000+0000,
TISTUD-1363,1,2012-03-19T16:57:04.000+0000,
TISTUD-1357,1,2012-03-19T09:46:30.000+0000,
TISTUD-1354,1,2012-03-16T10:38:41.000+0000,
TISTUD-1353,1,2012-03-15T17:32:19.000+0000,
TISTUD-1352,1,2012-03-15T14:50:51.000+0000,
TISTUD-1348,1,2012-03-15T09:48:34.000+0000,
TISTUD-1347,1,2012-03-14T16:59:03.000+0000,
TISTUD-1346,1,2012-03-14T16:00:06.000+0000,
TISTUD-1343,1,2012-03-14T12:31:32.000+0000,
TISTUD-1342,1,2012-03-14T11:41:06.000+0000,
TISTUD-1341,1,2012-03-14T11:36:10.000+0000,
TISTUD-1335,1,2012-03-13T16:56:33.000+0000,
TISTUD-1334,1,2012-03-13T16:44:44.000+0000,
TISTUD-1333,1,2012-03-13T16:24:07.000+0000,
TISTUD-1332,1,2012-03-13T15:41:03.000+0000,
TISTUD-1330,1,2012-03-13T13:06:15.000+0000,
TISTUD-1323,1,2012-03-13T11:48:12.000+0000,
TISTUD-1320,1,2012-03-12T14:20:13.000+0000,
TISTUD-1316,1,2012-03-12T11:00:36.000+0000,
TISTUD-1315,1,2012-03-12T10:59:45.000+0000,
TISTUD-1314,1,2012-03-12T10:56:26.000+0000,
TISTUD-1313,1,2012-03-12T10:53:49.000+0000,
TISTUD-1312,1,2012-03-12T10:25:22.000+0000,
TISTUD-1299,1,2012-03-08T14:55:20.000+0000,
TISTUD-1297,1,2012-03-08T13:31:59.000+0000,
TISTUD-1294,1,2012-03-08T06:13:29.000+0000,
TISTUD-1287,1,2012-03-06T16:07:31.000+0000,
TISTUD-1286,1,2012-03-06T15:33:45.000+0000,
TISTUD-1285,1,2012-03-06T14:48:51.000+0000,
TISTUD-1283,1,2012-03-06T11:26:10.000+0000,
TISTUD-1278,1,2012-03-05T16:29:03.000+0000,
TISTUD-1276,1,2012-03-05T13:29:10.000+0000,
TISTUD-1275,1,2012-03-05T11:47:53.000+0000,
TISTUD-1273,1,2012-03-02T14:38:10.000+0000,
TISTUD-1272,1,2012-03-02T12:18:23.000+0000,
TISTUD-1271,1,2012-03-02T12:05:02.000+0000,
TISTUD-1269,1,2012-03-01T15:55:19.000+0000,
TISTUD-1268,1,2012-03-01T15:04:47.000+0000,
TISTUD-1266,1,2012-03-01T11:26:23.000+0000,
TISTUD-1261,1,2012-03-01T08:33:08.000+0000,
TISTUD-1259,1,2012-02-29T16:57:02.000+0000,
TISTUD-1257,1,2012-02-29T15:58:50.000+0000,
TISTUD-1227,1,2012-02-23T23:32:13.000+0000,
TISTUD-1223,1,2012-02-23T14:25:47.000+0000,
TISTUD-1222,1,2012-02-23T12:57:53.000+0000,
TISTUD-1200,1,2012-02-17T16:01:06.000+0000,
TISTUD-1194,1,2012-02-16T09:56:32.000+0000,
TISTUD-1193,1,2012-02-16T08:33:20.000+0000,
TISTUD-1188,1,2012-02-15T10:46:43.000+0000,
TISTUD-1185,1,2012-02-15T02:57:36.000+0000,
TISTUD-1184,1,2012-02-14T16:05:45.000+0000,
TISTUD-1180,1,2012-02-14T11:46:08.000+0000,
TISTUD-1179,1,2012-02-14T11:31:04.000+0000,
TISTUD-1175,1,2012-02-11T00:42:53.000+0000,
TISTUD-1158,1,2012-02-07T15:18:31.000+0000,
TISTUD-1156,1,2012-02-06T16:49:52.000+0000,
TISTUD-1139,1,2012-02-01T15:30:48.000+0000,
TISTUD-1137,1,2012-02-01T13:40:42.000+0000,
TISTUD-1136,1,2012-02-01T13:26:14.000+0000,
TISTUD-1134,1,2012-02-01T10:19:26.000+0000,
TISTUD-1133,1,2012-02-01T10:19:21.000+0000,
TISTUD-1125,1,2012-01-31T13:29:26.000+0000,
TISTUD-1118,1,2012-01-29T15:39:56.000+0000,
TISTUD-1116,1,2012-01-28T14:13:29.000+0000,
TISTUD-1115,1,2012-01-28T14:04:16.000+0000,
TISTUD-1114,1,2012-01-28T14:02:07.000+0000,
TISTUD-1105,1,2012-01-26T23:06:39.000+0000,
TISTUD-1094,1,2012-01-26T20:36:42.000+0000,
TISTUD-1093,1,2012-01-26T18:03:10.000+0000,
