key,bugnr,fields.created,
APSTUD-4738,1,2012-04-27T14:35:12.000+0000,
APSTUD-4737,1,2012-04-27T11:45:59.000+0000,
APSTUD-4734,1,2012-04-27T09:48:31.000+0000,
APSTUD-4731,1,2012-04-27T04:05:52.000+0000,
APSTUD-4729,1,2012-04-26T22:17:38.000+0000,
APSTUD-4728,1,2012-04-26T22:10:08.000+0000,
APSTUD-4727,1,2012-04-26T21:55:11.000+0000,
APSTUD-4725,1,2012-04-26T16:32:53.000+0000,
APSTUD-4721,1,2012-04-26T09:18:23.000+0000,
APSTUD-4717,1,2012-04-25T08:22:46.000+0000,
APSTUD-4710,1,2012-04-24T01:30:09.000+0000,
APSTUD-4709,1,2012-04-23T16:01:55.000+0000,
APSTUD-4706,1,2012-04-23T09:48:28.000+0000,
APSTUD-4704,1,2012-04-23T00:49:31.000+0000,
APSTUD-4701,1,2012-04-22T16:27:40.000+0000,
APSTUD-4699,1,2012-04-22T05:16:41.000+0000,
APSTUD-4697,1,2012-04-20T15:26:32.000+0000,
APSTUD-4696,1,2012-04-20T13:57:20.000+0000,
APSTUD-4688,1,2012-04-20T03:31:14.000+0000,
APSTUD-4682,1,2012-04-19T09:17:17.000+0000,
APSTUD-4680,1,2012-04-19T06:33:38.000+0000,
APSTUD-4677,1,2012-04-19T00:19:51.000+0000,
APSTUD-4670,1,2012-04-18T14:48:48.000+0000,
APSTUD-4666,1,2012-04-18T08:34:28.000+0000,
APSTUD-4663,1,2012-04-17T23:22:52.000+0000,
APSTUD-4662,1,2012-04-17T16:36:31.000+0000,
APSTUD-4661,1,2012-04-17T14:13:30.000+0000,
APSTUD-4657,1,2012-04-17T02:22:22.000+0000,
APSTUD-4647,1,2012-04-13T08:56:01.000+0000,
APSTUD-4646,1,2012-04-13T08:52:34.000+0000,
APSTUD-4643,1,2012-04-12T09:14:25.000+0000,
APSTUD-4640,1,2012-04-12T06:43:38.000+0000,
APSTUD-4638,1,2012-04-11T23:27:55.000+0000,
APSTUD-4637,1,2012-04-11T08:24:52.000+0000,
APSTUD-4627,1,2012-04-06T08:25:00.000+0000,
APSTUD-4599,1,2012-04-02T09:57:27.000+0000,
APSTUD-4596,1,2012-04-02T09:25:45.000+0000,
APSTUD-4594,1,2012-04-02T08:11:45.000+0000,
APSTUD-4587,1,2012-03-29T19:11:38.000+0000,
APSTUD-4580,1,2012-03-27T13:11:17.000+0000,
APSTUD-4573,1,2012-03-25T07:47:51.000+0000,
APSTUD-4569,1,2012-03-23T05:52:39.000+0000,
APSTUD-4567,1,2012-03-23T05:28:19.000+0000,
APSTUD-4565,1,2012-03-22T18:26:18.000+0000,
APSTUD-4564,1,2012-03-22T16:04:54.000+0000,
APSTUD-4549,1,2012-03-21T18:13:07.000+0000,
APSTUD-4538,1,2012-03-20T13:40:36.000+0000,
APSTUD-4536,1,2012-03-20T12:58:05.000+0000,
APSTUD-4535,1,2012-03-20T11:58:43.000+0000,
APSTUD-4525,1,2012-03-19T13:13:41.000+0000,
APSTUD-4517,1,2012-03-19T07:08:42.000+0000,
APSTUD-4515,1,2012-03-18T19:41:07.000+0000,
APSTUD-4513,1,2012-03-17T11:20:53.000+0000,
APSTUD-4512,1,2012-03-16T07:30:53.000+0000,
APSTUD-4508,1,2012-03-16T00:39:48.000+0000,
APSTUD-4506,1,2012-03-15T12:08:43.000+0000,
APSTUD-4505,1,2012-03-15T11:58:20.000+0000,
APSTUD-4501,1,2012-03-14T16:51:01.000+0000,
APSTUD-4496,1,2012-03-14T07:25:30.000+0000,
APSTUD-4493,1,2012-03-13T17:40:25.000+0000,
APSTUD-4487,1,2012-03-13T12:21:43.000+0000,
APSTUD-4486,1,2012-03-13T12:19:37.000+0000,
APSTUD-4485,1,2012-03-13T12:15:09.000+0000,
APSTUD-4479,1,2012-03-11T17:10:17.000+0000,
APSTUD-4476,1,2012-03-11T09:02:10.000+0000,
APSTUD-4473,1,2012-03-10T08:12:09.000+0000,
APSTUD-4441,1,2012-03-02T10:42:08.000+0000,
APSTUD-4436,1,2012-03-01T08:13:35.000+0000,
APSTUD-4427,1,2012-02-26T03:59:03.000+0000,
APSTUD-4420,1,2012-02-23T23:37:43.000+0000,
APSTUD-4419,1,2012-02-23T23:36:09.000+0000,
APSTUD-4418,1,2012-02-23T12:54:24.000+0000,
APSTUD-4414,1,2012-02-22T13:11:51.000+0000,
APSTUD-4413,1,2012-02-22T09:48:25.000+0000,
APSTUD-4412,1,2012-02-22T09:43:51.000+0000,
APSTUD-4411,1,2012-02-22T07:11:45.000+0000,
APSTUD-4396,1,2012-02-16T19:12:19.000+0000,
APSTUD-4385,1,2012-02-15T09:30:08.000+0000,
APSTUD-4381,1,2012-02-14T11:00:58.000+0000,
APSTUD-4379,1,2012-02-14T07:54:16.000+0000,
APSTUD-4377,1,2012-02-13T16:46:37.000+0000,
APSTUD-4359,1,2012-02-10T09:01:05.000+0000,
APSTUD-4356,1,2012-02-09T14:20:56.000+0000,
APSTUD-4353,1,2012-02-08T09:59:48.000+0000,
APSTUD-4350,1,2012-02-08T08:26:38.000+0000,
APSTUD-4342,1,2012-02-07T00:49:08.000+0000,
APSTUD-4335,1,2012-02-06T06:16:36.000+0000,
APSTUD-4330,1,2012-02-05T10:45:48.000+0000,
APSTUD-4329,1,2012-02-05T10:26:03.000+0000,
APSTUD-4328,1,2012-02-03T13:57:44.000+0000,
APSTUD-4327,1,2012-02-03T12:48:38.000+0000,
APSTUD-4322,1,2012-02-03T09:33:44.000+0000,
APSTUD-4318,1,2012-02-03T07:34:23.000+0000,
APSTUD-4301,1,2012-01-31T09:50:25.000+0000,
APSTUD-4289,1,2012-01-30T08:55:47.000+0000,
APSTUD-4275,1,2012-01-25T07:12:03.000+0000,
APSTUD-4272,1,2012-01-25T05:16:03.000+0000,
APSTUD-4270,1,2012-01-24T13:52:18.000+0000,
APSTUD-4269,1,2012-01-24T11:51:49.000+0000,
APSTUD-4268,1,2012-01-22T00:18:31.000+0000,
APSTUD-4267,1,2012-01-24T00:33:47.000+0000,
APSTUD-4247,1,2012-01-20T15:43:01.000+0000,
APSTUD-4185,1,2012-01-19T08:07:48.000+0000,
APSTUD-4184,1,2012-01-19T06:24:46.000+0000,
APSTUD-4179,1,2012-01-18T16:29:23.000+0000,
APSTUD-4178,1,2012-01-18T13:50:02.000+0000,
APSTUD-4175,1,2012-01-18T09:32:14.000+0000,
APSTUD-4170,1,2012-01-17T02:30:59.000+0000,
APSTUD-4152,1,2012-01-12T09:13:13.000+0000,
APSTUD-4145,1,2012-01-11T15:43:42.000+0000,
APSTUD-4142,1,2012-01-11T14:49:20.000+0000,
APSTUD-4139,1,2012-01-11T08:45:08.000+0000,
APSTUD-4130,1,2012-01-10T11:56:10.000+0000,
APSTUD-4129,1,2012-01-10T10:36:43.000+0000,
APSTUD-4127,1,2012-01-10T09:29:59.000+0000,
APSTUD-4121,1,2012-01-10T09:10:36.000+0000,
APSTUD-4117,1,2012-01-09T23:59:14.000+0000,
APSTUD-4116,1,2012-01-09T23:55:17.000+0000,
APSTUD-4107,1,2012-01-07T00:52:48.000+0000,
APSTUD-4083,1,2012-01-06T16:03:34.000+0000,
APSTUD-4072,1,2012-01-05T19:13:23.000+0000,
APSTUD-4068,1,2012-01-05T00:29:44.000+0000,
APSTUD-4067,1,2012-01-04T18:39:11.000+0000,
APSTUD-4061,1,2012-01-04T09:55:00.000+0000,
APSTUD-4059,1,2012-01-03T19:24:35.000+0000,
APSTUD-4043,1,2011-12-28T22:07:52.000+0000,
APSTUD-4040,1,2011-12-28T14:21:39.000+0000,
APSTUD-4036,1,2011-12-28T03:25:12.000+0000,
APSTUD-4030,1,2011-12-27T11:08:59.000+0000,
APSTUD-3990,1,2011-12-16T22:55:07.000+0000,
APSTUD-3974,1,2011-12-14T20:29:38.000+0000,
APSTUD-3971,1,2011-12-14T17:29:22.000+0000,
APSTUD-3967,1,2011-12-14T11:25:47.000+0000,
APSTUD-3961,1,2011-12-13T13:30:14.000+0000,
APSTUD-3958,1,2011-12-12T13:44:51.000+0000,
APSTUD-3947,1,2011-12-07T10:45:51.000+0000,
APSTUD-3942,1,2011-12-06T08:57:02.000+0000,
APSTUD-3935,1,2011-12-01T19:55:49.000+0000,
APSTUD-3919,1,2011-11-30T01:21:01.000+0000,
APSTUD-3870,1,2011-11-17T12:21:42.000+0000,
APSTUD-3858,1,2011-11-16T10:46:18.000+0000,
APSTUD-3844,1,2011-11-13T08:34:21.000+0000,
APSTUD-3776,1,2011-10-31T17:48:07.000+0000,
APSTUD-3722,1,2011-10-25T13:34:12.000+0000,
APSTUD-3713,1,2011-10-24T08:56:06.000+0000,
APSTUD-3695,1,2011-10-20T00:03:02.000+0000,
APSTUD-3694,1,2011-10-19T17:36:32.000+0000,
APSTUD-3682,1,2011-10-17T17:05:28.000+0000,
APSTUD-3663,1,2011-10-14T03:33:03.000+0000,
APSTUD-3653,1,2011-10-12T06:48:04.000+0000,
APSTUD-3610,1,2011-10-07T05:36:35.000+0000,
APSTUD-3595,1,2011-10-05T06:48:11.000+0000,
APSTUD-3586,1,2011-10-02T02:11:48.000+0000,
APSTUD-3569,1,2011-09-29T09:24:14.000+0000,
APSTUD-3541,1,2011-09-23T07:19:35.000+0000,
APSTUD-3483,1,2011-09-16T10:27:17.000+0000,
APSTUD-3422,1,2011-09-06T14:17:11.000+0000,
APSTUD-3343,1,2011-08-20T12:51:13.000+0000,
APSTUD-3327,1,2011-08-17T10:44:56.000+0000,
APSTUD-3250,1,2011-08-11T12:09:00.000+0000,
APSTUD-3061,1,2011-07-21T16:22:54.000+0000,
APSTUD-2983,1,2011-07-14T08:07:03.000+0000,
APSTUD-2944,1,2011-07-11T00:12:35.000+0000,
APSTUD-2902,1,2011-07-06T01:42:12.000+0000,
APSTUD-2811,1,2011-06-27T16:57:11.000+0000,
APSTUD-2691,1,2011-06-09T06:46:34.000+0000,
APSTUD-2430,1,2011-06-08T02:42:49.000+0000,
APSTUD-2129,1,2011-06-08T02:36:58.000+0000,
APSTUD-2084,1,2011-06-08T02:35:58.000+0000,
APSTUD-1889,1,2011-06-08T02:31:29.000+0000,
APSTUD-1698,1,2011-06-08T02:27:54.000+0000,
APSTUD-1469,1,2011-06-08T02:23:18.000+0000,
APSTUD-1378,1,2011-06-08T02:22:01.000+0000,
APSTUD-994,1,2011-06-08T02:15:49.000+0000,
APSTUD-832,1,2011-06-08T02:12:32.000+0000,
APSTUD-796,1,2011-06-08T02:11:26.000+0000,
APSTUD-612,1,2011-06-08T02:06:33.000+0000,
APSTUD-190,1,2011-06-08T01:58:33.000+0000,
APSTUD-99,1,2011-06-08T01:57:23.000+0000,
APSTUD-23,1,2011-06-08T01:56:21.000+0000,
