key,delay_nr,fields.resolutiondate,
DNN-3799,1,2013-10-11 20:28:53+00:00,
DNN-3798,1,2013-10-08 19:19:25+00:00,
DNN-3797,1,2013-10-08 19:20:29+00:00,
DNN-3793,1,2013-10-09 18:36:19+00:00,
DNN-3789,1,2014-01-23 23:53:30+00:00,
DNN-3788,1,2014-02-19 12:50:05+00:00,
DNN-3787,1,2015-04-06 17:35:40+00:00,
DNN-3780,1,2013-10-11 08:14:04+00:00,
DNN-3779,1,2013-10-09 01:40:51+00:00,
DNN-3770,1,2013-12-30 03:20:43+00:00,
DNN-3766,1,2013-12-06 16:17:42+00:00,
DNN-3761,1,2013-11-14 03:38:40+00:00,
DNN-3760,1,2013-11-11 03:46:45+00:00,
DNN-3759,1,2013-10-08 19:22:26+00:00,
DNN-3750,1,2013-12-06 20:27:22+00:00,
DNN-3748,1,2013-12-03 17:20:12+00:00,
DNN-3742,1,2013-10-28 22:02:58+00:00,
DNN-3739,1,2013-12-05 23:02:30+00:00,
DNN-3726,1,2013-10-04 22:22:48+00:00,
DNN-3720,1,2013-11-15 22:12:56+00:00,
DNN-3708,1,2013-10-09 19:30:51+00:00,
DNN-3707,1,2013-11-05 17:10:11+00:00,
DNN-3706,1,2013-10-29 18:27:27+00:00,
DNN-3702,1,2014-01-24 21:28:15+00:00,
DNN-3688,1,2013-11-05 17:10:00+00:00,
DNN-3686,1,2014-02-19 21:26:23+00:00,
DNN-3683,1,2013-11-26 00:42:18+00:00,
DNN-3679,1,2013-10-09 22:38:36+00:00,
DNN-3678,1,2013-10-09 22:38:21+00:00,
DNN-3666,1,2013-11-27 21:55:06+00:00,
DNN-3661,1,2013-11-26 19:58:13+00:00,
DNN-3660,1,2013-11-26 21:45:08+00:00,
DNN-3658,1,2013-11-27 16:09:33+00:00,
DNN-3657,1,2013-11-26 18:18:15+00:00,
DNN-3656,1,2013-11-26 14:46:41+00:00,
DNN-3655,1,2013-11-26 13:47:15+00:00,
DNN-3654,1,2013-11-28 17:27:29+00:00,
DNN-3653,1,2013-11-27 21:53:17+00:00,
DNN-3652,1,2013-11-26 22:56:01+00:00,
DNN-3641,1,2014-01-27 15:28:24+00:00,
DNN-3633,1,2014-01-27 15:29:07+00:00,
DNN-3632,1,2014-01-27 15:28:54+00:00,
DNN-3623,1,2014-01-27 15:27:45+00:00,
DNN-3622,1,2014-01-27 15:27:05+00:00,
DNN-3621,1,2014-01-27 15:28:07+00:00,
DNN-3620,1,2014-01-27 15:26:46+00:00,
DNN-3619,1,2014-01-27 15:27:28+00:00,
DNN-3616,1,2013-11-05 17:09:53+00:00,
DNN-3610,1,2013-10-09 22:37:44+00:00,
DNN-3609,1,2015-11-25 16:50:06+00:00,
DNN-3606,1,2013-11-13 23:25:37+00:00,
DNN-3579,1,2013-09-19 15:58:01+00:00,
DNN-3571,1,2013-12-18 15:59:30+00:00,
DNN-3563,1,2013-12-02 14:57:43+00:00,
DNN-3555,1,2013-12-20 00:05:44+00:00,
DNN-3554,1,2013-10-22 17:17:13+00:00,
DNN-3551,1,2013-10-15 03:35:48+00:00,
DNN-3549,1,2013-12-03 16:49:56+00:00,
DNN-3547,1,2015-10-06 19:54:15+00:00,
DNN-3541,1,2013-10-21 16:56:38+00:00,
DNN-3527,1,2013-09-30 17:08:27+00:00,
DNN-3526,1,2013-11-05 17:10:01+00:00,
DNN-3513,1,2013-09-18 23:54:20+00:00,
DNN-3505,1,2013-10-07 22:21:37+00:00,
DNN-3498,1,2013-09-20 19:17:03+00:00,
DNN-3496,1,2013-10-07 14:59:45+00:00,
DNN-3494,1,2013-10-04 22:21:52+00:00,
DNN-3493,1,2013-11-05 17:09:56+00:00,
DNN-3492,1,2013-11-05 17:10:14+00:00,
DNN-3487,1,2013-12-04 16:30:47+00:00,
DNN-3481,1,2013-12-19 00:08:15+00:00,
DNN-3479,1,2013-10-07 18:54:42+00:00,
DNN-3476,1,2014-03-26 00:53:12+00:00,
DNN-3474,1,2013-12-23 23:41:08+00:00,
DNN-3462,1,2013-10-23 17:24:01+00:00,
DNN-3461,1,2013-10-09 22:37:01+00:00,
DNN-3460,1,2013-10-09 22:37:30+00:00,
DNN-3459,1,2013-10-09 22:37:18+00:00,
DNN-3458,1,2013-10-23 17:25:07+00:00,
DNN-3457,1,2013-10-31 20:48:09+00:00,
DNN-3454,1,2013-09-30 17:09:03+00:00,
DNN-3453,1,2013-10-07 15:00:41+00:00,
DNN-3452,1,2013-09-20 19:18:26+00:00,
DNN-3416,1,2013-08-27 23:44:00+00:00,
DNN-3408,1,2013-08-28 06:59:16+00:00,
DNN-3405,1,2013-09-04 05:38:49+00:00,
DNN-3401,1,2013-08-28 07:47:18+00:00,
DNN-3400,1,2013-08-28 07:01:55+00:00,
DNN-3396,1,2013-09-04 01:10:31+00:00,
DNN-3395,1,2013-10-02 23:18:51+00:00,
DNN-3394,1,2013-09-03 19:10:18+00:00,
DNN-3391,1,2013-09-03 22:49:58+00:00,
DNN-3371,1,2014-06-04 18:16:22+00:00,
DNN-3367,1,2013-10-25 13:48:10+00:00,
DNN-3365,1,2014-01-07 15:42:13+00:00,
DNN-3362,1,2013-09-05 23:00:43+00:00,
DNN-3360,1,2013-09-06 03:15:51+00:00,
DNN-3355,1,2014-02-17 16:27:16+00:00,
DNN-3344,1,2013-08-28 22:31:55+00:00,
DNN-3343,1,2013-09-05 23:42:16+00:00,
DNN-3342,1,2013-10-10 16:27:03+00:00,
DNN-3340,1,2013-08-19 20:53:17+00:00,
DNN-3334,1,2013-10-09 22:36:39+00:00,
DNN-3328,1,2014-05-14 15:03:23+00:00,
DNN-3321,1,2014-02-11 22:15:08+00:00,
DNN-3319,1,2014-04-01 19:05:09+00:00,
DNN-3311,1,2014-03-05 19:40:35+00:00,
DNN-3306,1,2013-09-03 13:32:10+00:00,
DNN-3299,1,2014-05-14 15:12:47+00:00,
DNN-3292,1,2014-02-11 00:30:42+00:00,
DNN-3286,1,2014-03-03 16:11:41+00:00,
DNN-3283,1,2013-08-22 18:43:41+00:00,
DNN-3278,1,2013-09-03 02:08:58+00:00,
DNN-3277,1,2013-08-20 04:24:52+00:00,
DNN-3272,1,2013-12-19 00:08:57+00:00,
DNN-3270,1,2013-10-30 22:21:04+00:00,
DNN-3262,1,2014-06-18 10:21:05+00:00,
DNN-3244,1,2013-11-05 17:10:00+00:00,
DNN-3243,1,2013-10-08 19:25:14+00:00,
DNN-3242,1,2013-10-08 19:25:48+00:00,
DNN-3239,1,2013-12-03 17:09:03+00:00,
DNN-3228,1,2013-09-09 22:15:17+00:00,
DNN-3221,1,2013-08-15 13:59:49+00:00,
DNN-3220,1,2013-08-29 21:45:16+00:00,
DNN-3219,1,2013-08-19 15:48:18+00:00,
DNN-3217,1,2016-01-06 18:45:51+00:00,
DNN-3200,1,2013-11-05 17:10:00+00:00,
DNN-3197,1,2013-09-09 18:29:24+00:00,
DNN-3194,1,2013-09-10 07:22:41+00:00,
DNN-3188,1,2013-08-28 15:36:58+00:00,
DNN-3186,1,2014-03-25 15:56:31+00:00,
DNN-3184,1,2013-08-27 21:27:39+00:00,
DNN-3180,1,2013-11-05 17:10:15+00:00,
DNN-3179,1,2013-11-05 17:10:16+00:00,
DNN-3174,1,2013-08-26 18:45:44+00:00,
DNN-3154,1,2013-12-13 21:04:14+00:00,
DNN-3151,1,2013-09-03 07:26:06+00:00,
DNN-3146,1,2014-01-07 01:54:07+00:00,
DNN-3134,1,2013-09-23 20:40:31+00:00,
DNN-3126,1,2014-02-17 16:32:17+00:00,
DNN-3124,1,2014-03-27 23:11:29+00:00,
DNN-3116,1,2013-10-11 02:43:11+00:00,
DNN-3110,1,2014-05-08 16:12:01+00:00,
DNN-3101,1,2014-02-14 21:06:35+00:00,
DNN-3096,1,2013-09-19 14:27:22+00:00,
DNN-3091,1,2015-11-04 17:55:16+00:00,
DNN-3079,1,2013-10-29 02:27:11+00:00,
DNN-3074,1,2013-10-28 07:14:09+00:00,
DNN-3049,1,2013-10-21 20:28:55+00:00,
DNN-3044,1,2013-09-09 17:38:39+00:00,
DNN-3035,1,2014-04-07 18:17:08+00:00,
DNN-3026,1,2013-10-11 10:25:12+00:00,
DNN-3025,1,2013-08-28 00:58:46+00:00,
DNN-3023,1,2013-08-14 08:54:04+00:00,
DNN-3017,1,2013-12-10 23:29:17+00:00,
DNN-3014,1,2014-02-26 22:47:19+00:00,
DNN-3012,1,2013-11-26 02:12:40+00:00,
DNN-3011,1,2013-09-11 15:12:18+00:00,
DNN-2999,1,2014-02-21 01:26:37+00:00,
DNN-2981,1,2015-01-10 23:09:41+00:00,
DNN-2967,1,2013-10-24 15:00:21+00:00,
DNN-2964,1,2014-01-23 19:05:04+00:00,
DNN-2962,1,2013-08-29 03:41:25+00:00,
DNN-2960,1,2013-08-28 21:34:28+00:00,
DNN-2953,1,2013-10-15 09:39:14+00:00,
DNN-2949,1,2014-01-31 21:14:34+00:00,
DNN-2941,1,2013-11-28 16:28:08+00:00,
